,time,population,household_income,population_density,RegionName
121,2015-02-01,22236,83253,1308.0525771482125,89011
122,2015-03-01,22380,83252,1316.5243984631265,89011
123,2015-04-01,22534,83064,1325.5823939211405,89011
124,2015-05-01,22709,82678,1335.8304298861228,89011
125,2015-06-01,22892,82117,1346.6073427474287,89011
126,2015-07-01,23096,81346,1358.6315933624792,89011
127,2015-08-01,23308,80525,1371.1037606701532,89011
128,2015-09-01,23512,79851,1383.0779286861637,89011
129,2015-10-01,23720,79281,1395.351199539112,89011
130,2015-11-01,23921,78852,1407.1317493030008,89011
131,2015-12-01,24126,78533,1419.2049479620905,89011
132,2016-01-01,24330,78343,1431.1764705882354,89011
133,2016-02-01,24518,78281,1442.2835888944187,89011
134,2016-03-01,24718,78338,1454.0583191987355,89011
135,2016-04-01,24911,78514,1465.3564103671742,89011
136,2016-05-01,25107,78823,1476.9310684776326,89011
137,2016-06-01,25296,79243,1488.0355413939508,89011
138,2016-07-01,25489,79803,1499.4101273105498,89011
139,2016-08-01,25680,80446,1510.6322483705876,89011
140,2016-09-01,25861,81099,1521.2923404030198,89011
141,2016-10-01,26045,81805,1532.1010197779813,89011
142,2016-11-01,26220,82519,1542.3609523422494,89011
143,2016-12-01,26396,83289,1552.7561336001088,89011
144,2017-01-01,26570,84090,1562.9411764705883,89011
145,2017-02-01,26723,84841,1571.9599516044075,89011
146,2017-03-01,26889,85704,1581.7450536730994,89011
147,2017-04-01,27047,86569,1591.0144275538805,89011
148,2017-05-01,27206,87494,1600.3860315054703,89011
149,2017-06-01,27357,88421,1609.255245918088,89011
150,2017-07-01,27509,89409,1618.2133517525747,89011
151,2017-08-01,27658,90430,1626.9613191996818,89011
152,2017-09-01,27798,91448,1635.2270144144136,89011
153,2017-10-01,27940,92532,1643.5614837444189,89011
154,2017-11-01,28074,93611,1651.4270194909866,89011
155,2017-12-01,28208,94758,1659.3479907038893,89011
156,2018-01-01,28340,95937,1667.0588235294117,89011
0,2005-01-01,33549,57134,4425.98944591029,89014
1,2005-02-01,33252,57485,4386.8295642808225,89014
2,2005-03-01,32955,57857,4347.710001266666,89014
3,2005-04-01,32700,58201,4314.0906958892665,89014
4,2005-05-01,32470,58540,4283.730361123467,89014
5,2005-06-01,32280,58851,4258.587728244479,89014
6,2005-07-01,32116,59157,4236.9866217270355,89014
7,2005-08-01,31986,59446,4219.836926286626,89014
8,2005-09-01,31892,59709,4207.478783077371,89014
9,2005-10-01,31829,59964,4199.0883158853185,89014
10,2005-11-01,31799,60195,4195.206845174473,89014
11,2005-12-01,31802,60417,4195.575606230777,89014
12,2006-01-01,31839,60622,4200.395778364116,89014
13,2006-02-01,31901,60793,4208.575565004457,89014
14,2006-03-01,32001,60966,4221.867777574731,89014
15,2006-04-01,32131,61117,4238.969545343556,89014
16,2006-05-01,32298,61257,4261.020986162187,89014
17,2006-06-01,32492,61376,4286.599426429421,89014
18,2006-07-01,32725,61483,4317.41009549641,89014
19,2006-08-01,32967,61549,4349.288310620505,89014
20,2006-09-01,33179,61550,4377.2692588244045,89014
21,2006-10-01,33376,61484,4403.209587794022,89014
22,2006-11-01,33544,61357,4425.435727918417,89014
23,2006-12-01,33696,61159,4445.429421872548,89014
24,2007-01-01,33825,60894,4462.401055408971,89014
25,2007-02-01,33921,60597,4475.13274740126,89014
26,2007-03-01,34006,60204,4486.3527175620475,89014
27,2007-04-01,34067,59759,4494.333349161767,89014
28,2007-05-01,34107,59234,4499.606684307067,89014
29,2007-06-01,34123,58662,4501.832507827281,89014
30,2007-07-01,34118,58004,4501.159207957092,89014
31,2007-08-01,34103,57324,4499.121879692788,89014
32,2007-09-01,34092,56697,4497.7553018663575,89014
33,2007-10-01,34087,56080,4496.97265607139,89014
34,2007-11-01,34085,55515,4496.824435584982,89014
35,2007-12-01,34089,54962,4497.300759041373,89014
36,2008-01-01,34098,54441,4498.416886543536,89014
37,2008-02-01,34110,53983,4500.040224883042,89014
38,2008-03-01,34128,53525,4502.3946827963755,89014
39,2008-04-01,34150,53112,4505.282369124452,89014
40,2008-05-01,34177,52718,4508.895796289144,89014
41,2008-06-01,34208,52366,4513.001839957243,89014
42,2008-07-01,34245,52035,4517.874236373293,89014
43,2008-08-01,34280,51732,4522.544318857344,89014
44,2008-09-01,34306,51462,4525.96153113774,89014
45,2008-10-01,34324,51207,4528.352751679869,89014
46,2008-11-01,34334,50983,4529.563708190688,89014
47,2008-12-01,34334,50775,4529.675131104254,89014
48,2009-01-01,34327,50592,4528.627968337731,89014
49,2009-02-01,34312,50447,4526.686314796528,89014
50,2009-03-01,34287,50309,4523.434101864674,89014
51,2009-04-01,34255,50199,4519.183671142605,89014
52,2009-05-01,34213,50109,4513.651660582187,89014
53,2009-06-01,34164,50045,4507.194974090543,89014
54,2009-07-01,34105,50003,4499.383165901561,89014
55,2009-08-01,34044,49968,4491.4017187694,89014
56,2009-09-01,33993,49922,4484.651736105298,89014
57,2009-10-01,33948,49862,4478.685775951111,89014
58,2009-11-01,33912,49793,4473.8887389619495,89014
59,2009-12-01,33882,49708,4469.94082267187,89014
60,2010-01-01,33860,49611,4467.018469656992,89014
61,2010-02-01,33846,49512,4465.26041851069,89014
62,2010-03-01,33839,49391,4464.289943987325,89014
63,2010-04-01,33839,49261,4464.327247931219,89014
64,2010-05-01,33847,49115,4465.374817271963,89014
65,2010-06-01,33862,48961,4467.3650668907985,89014
66,2010-07-01,33885,48790,4470.43068009565,89014
67,2010-08-01,33910,48636,4473.664245374249,89014
68,2010-09-01,33927,48536,4475.968698151069,89014
69,2010-10-01,33939,48486,4477.495451288387,89014
70,2010-11-01,33944,48487,4478.146004583798,89014
71,2010-12-01,33942,48539,4477.963728256992,89014
72,2011-01-01,33935,48645,4476.912928759894,89014
73,2011-02-01,33922,48785,4475.217305344555,89014
74,2011-03-01,33901,48990,4472.513510136257,89014
75,2011-04-01,33875,49239,4469.06998438752,89014
76,2011-05-01,33842,49548,4464.657159715099,89014
77,2011-06-01,33803,49897,4459.559734484954,89014
78,2011-07-01,33757,50310,4453.437880348407,89014
79,2011-08-01,33709,50725,4447.184738057429,89014
80,2011-09-01,33669,51071,4441.854805922879,89014
81,2011-10-01,33633,51372,4437.094661230341,89014
82,2011-11-01,33603,51608,4433.211410089012,89014
83,2011-12-01,33578,51795,4429.94616908947,89014
84,2012-01-01,33560,51923,4427.440633245383,89014
85,2012-02-01,33547,51991,4425.784511248935,89014
86,2012-03-01,33539,52008,4424.749372479924,89014
87,2012-04-01,33537,51968,4424.470965780718,89014
88,2012-05-01,33540,51870,4424.930730704703,89014
89,2012-06-01,33549,51721,4426.099004998717,89014
90,2012-07-01,33564,51509,4428.053673615696,89014
91,2012-08-01,33583,51284,4430.515908427337,89014
92,2012-09-01,33602,51104,4433.109645369727,89014
93,2012-10-01,33624,50957,4436.007520084625,89014
94,2012-11-01,33647,50852,4439.022572913003,89014
95,2012-12-01,33673,50782,4442.355807376755,89014
96,2013-01-01,33700,50751,4445.910290237467,89014
97,2013-02-01,33725,50756,4449.310958602697,89014
98,2013-03-01,33755,50800,4453.286527122139,89014
99,2013-04-01,33786,50880,4457.344509438785,89014
100,2013-05-01,33820,51001,4461.75543770708,89014
101,2013-06-01,33854,51155,4466.234735909718,89014
102,2013-07-01,33890,51353,4471.0810239268685,89014
103,2013-08-01,33926,51573,4475.8267706450215,89014
104,2013-09-01,33958,51783,4479.954218305357,89014
105,2013-10-01,33986,52000,4483.737698109572,89014
106,2013-11-01,34010,52209,4486.933114586428,89014
107,2013-12-01,34032,52423,4489.753495501049,89014
108,2014-01-01,34050,52637,4492.084432717678,89014
109,2014-02-01,34062,52829,4493.769108065747,89014
110,2014-03-01,34073,53040,4495.168523405554,89014
111,2014-04-01,34080,53243,4496.056780723306,89014
112,2014-05-01,34083,53452,4496.493097173518,89014
113,2014-06-01,34083,53652,4496.449323307792,89014
114,2014-07-01,34079,53859,4495.92254086841,89014
115,2014-08-01,34074,54061,4495.357773544368,89014
116,2014-09-01,34074,54248,4495.293426813006,89014
117,2014-10-01,34077,54432,4495.726378122717,89014
118,2014-11-01,34084,54603,4496.628695130937,89014
119,2014-12-01,34095,54770,4498.060532304883,89014
120,2015-01-01,34110,54929,4500.0,89014
121,2015-02-01,34126,55064,4502.1880965347,89014
122,2015-03-01,34148,55206,4505.0936997378485,89014
123,2015-04-01,34173,55335,4508.388905675203,89014
124,2015-05-01,34203,55460,4512.293394742589,89014
125,2015-06-01,34235,55572,4516.555264419528,89014
126,2015-07-01,34272,55680,4521.458639351151,89014
127,2015-08-01,34316,55784,4527.274801800668,89014
128,2015-09-01,34369,55890,4534.237646212376,89014
129,2015-10-01,34434,56003,4542.812409732532,89014
130,2015-11-01,34507,56117,4552.445881811446,89014
131,2015-12-01,34593,56240,4563.780293921049,89014
132,2016-01-01,34690,56366,4576.517150395778,89014
133,2016-02-01,34789,56489,4589.701916856179,89014
134,2016-03-01,34907,56624,4605.153181779546,89014
135,2016-04-01,35030,56759,4621.441332635763,89014
136,2016-05-01,35168,56903,4639.6522461485765,89014
137,2016-06-01,35312,57047,4658.611024671999,89014
138,2016-07-01,35471,57200,4679.58158677426,89014
139,2016-08-01,35629,57368,4700.417572150929,89014
140,2016-09-01,35768,57557,4718.793119293712,89014
141,2016-10-01,35898,57780,4735.931556877587,89014
142,2016-11-01,36010,58022,4750.727179251978,89014
143,2016-12-01,36112,58299,4764.166361241845,89014
144,2017-01-01,36200,58603,4775.7255936675465,89014
145,2017-02-01,36266,58902,4784.550333943827,89014
146,2017-03-01,36327,59259,4792.531597844179,89014
147,2017-04-01,36372,59631,4798.4654392345155,89014
148,2017-05-01,36404,60043,4802.74744754086,89014
149,2017-06-01,36422,60468,4805.101364162804,89014
150,2017-07-01,36427,60934,4805.684116875143,89014
151,2017-08-01,36417,61427,4804.386920023315,89014
152,2017-09-01,36394,61931,4801.3416058470275,89014
153,2017-10-01,36356,62480,4796.345153401194,89014
154,2017-11-01,36306,63036,4789.719914456512,89014
155,2017-12-01,36240,63639,4781.024206416672,89014
156,2018-01-01,36160,64269,4770.448548812665,89014
0,2005-01-01,58031,49801,1547.9061082955454,89015
1,2005-02-01,55429,50011,1478.5019041764897,89015
2,2005-03-01,52739,50215,1406.7717780352982,89015
3,2005-04-01,50329,50384,1342.4685636449583,89015
4,2005-05-01,48036,50530,1281.305380046114,89015
5,2005-06-01,46008,50643,1227.228239083852,89015
6,2005-07-01,44111,50730,1176.6319980273552,89015
7,2005-08-01,42416,50788,1131.405842525166,89015
8,2005-09-01,40967,50815,1092.7516319790213,89015
9,2005-10-01,39667,50814,1058.0924190191797,89015
10,2005-11-01,38602,50785,1029.6642819011138,89015
11,2005-12-01,37698,50725,1005.572011483619,89015
12,2006-01-01,36997,50636,986.849826620432,89015
13,2006-02-01,36536,50530,974.5551691871458,89015
14,2006-03-01,36217,50384,966.05346973377,89015
15,2006-04-01,36100,50215,962.9390553638975,89015
16,2006-05-01,36178,50010,965.0042984528691,89015
17,2006-06-01,36444,49784,972.1159575110744,89015
18,2006-07-01,36918,49521,984.7481431423938,89015
19,2006-08-01,37461,49273,999.2503595759578,89015
20,2006-09-01,37904,49096,1011.0464874725644,89015
21,2006-10-01,38274,48980,1020.9138860932799,89015
22,2006-11-01,38547,48932,1028.2159490754773,89015
23,2006-12-01,38743,48949,1033.4394806179698,89015
24,2007-01-01,38851,49034,1036.3030141371032,89015
25,2007-02-01,38871,49168,1036.8609628647962,89015
26,2007-03-01,38810,49380,1035.2328872426972,89015
27,2007-04-01,38667,49651,1031.4102977318485,89015
28,2007-05-01,38432,49996,1025.1383550315265,89015
29,2007-06-01,38120,50395,1016.8217006062683,89015
30,2007-07-01,37711,50873,1005.9058908277235,89015
31,2007-08-01,37272,51350,994.2014812939088,89015
32,2007-09-01,36887,51732,983.9280746009565,89015
33,2007-10-01,36530,52044,974.4048397629049,89015
34,2007-11-01,36224,52265,966.24617902737,89015
35,2007-12-01,35949,52412,958.9081816786497,89015
36,2008-01-01,35716,52474,952.6807148572952,89015
37,2008-02-01,35535,52456,947.8603911178672,89015
38,2008-03-01,35382,52356,943.7823382204451,89015
39,2008-04-01,35274,52179,940.8932083951971,89015
40,2008-05-01,35203,51913,939.0003929871067,89015
41,2008-06-01,35174,51576,938.2260091192765,89015
42,2008-07-01,35185,51144,938.5184312005177,89015
43,2008-08-01,35212,50684,939.2482217539274,89015
44,2008-09-01,35227,50269,939.6438046398914,89015
45,2008-10-01,35230,49873,939.7308040929677,89015
46,2008-11-01,35221,49521,939.5036072452165,89015
47,2008-12-01,35201,49190,938.9470676401206,89015
48,2009-01-01,35168,48891,938.0634835956255,89015
49,2009-02-01,35127,48650,936.9843060123108,89015
50,2009-03-01,35071,48414,935.4782825508947,89015
51,2009-04-01,35004,48216,933.7094506246021,89015
52,2009-05-01,34924,48045,931.5598881050138,89015
53,2009-06-01,34834,47910,929.168276445006,89015
54,2009-07-01,34729,47804,926.3751748672447,89015
55,2009-08-01,34621,47717,923.4857770547478,89015
56,2009-09-01,34523,47638,920.8628458902263,89015
57,2009-10-01,34428,47562,918.3321158872089,89015
58,2009-11-01,34342,47493,916.0568599491171,89015
59,2009-12-01,34261,47427,913.885394346744,89015
60,2010-01-01,34187,47366,911.8965057348626,89015
61,2010-02-01,34125,47315,910.2570190325031,89015
62,2010-03-01,34063,47264,908.6156156605886,89015
63,2010-04-01,34010,47219,907.2009983977573,89015
64,2010-05-01,33962,47178,905.9188594264868,89015
65,2010-06-01,33922,47143,904.8519173900855,89015
66,2010-07-01,33888,47112,903.9290428194593,89015
67,2010-08-01,33856,47096,903.0912936126089,89015
68,2010-09-01,33825,47108,902.2497244473993,89015
69,2010-10-01,33791,47147,901.3479787551499,89015
70,2010-11-01,33757,47211,900.4442336772958,89015
71,2010-12-01,33721,47305,899.4782395419803,89015
72,2011-01-01,33684,47427,898.4795945585489,89015
73,2011-02-01,33649,47561,897.5495285375691,89015
74,2011-03-01,33609,47736,896.4887416174014,89015
75,2011-04-01,33569,47932,895.4310856738205,89015
76,2011-05-01,33527,48161,894.3060503105867,89015
77,2011-06-01,33485,48410,893.1862184543608,89015
78,2011-07-01,33440,48694,891.9969346480609,89015
79,2011-08-01,33399,48978,890.8857253095357,89015
80,2011-09-01,33366,49220,890.011834502943,89015
81,2011-10-01,33340,49435,889.3172891174884,89015
82,2011-11-01,33322,49609,888.8468985328785,89015
83,2011-12-01,33312,49755,888.569303376806,89015
84,2012-01-01,33310,49866,888.503600960256,89015
85,2012-02-01,33314,49938,888.6339653836749,89015
86,2012-03-01,33327,49982,888.9783779468452,89015
87,2012-04-01,33347,49990,889.5134305383241,89015
88,2012-05-01,33376,49964,890.2747933308765,89015
89,2012-06-01,33411,49906,891.2133461443381,89015
90,2012-07-01,33455,49812,892.391659166273,89015
91,2012-08-01,33501,49704,893.6087690094756,89015
92,2012-09-01,33539,49611,894.6365917800159,89015
93,2012-10-01,33573,49527,895.5434566671322,89015
94,2012-11-01,33601,49457,896.2708562587528,89015
95,2012-12-01,33623,49397,896.8672838609854,89015
96,2013-01-01,33640,49349,897.3059482528674,89015
97,2013-02-01,33649,49315,897.5665604072934,89015
98,2013-03-01,33654,49290,897.7049657859268,89015
99,2013-04-01,33654,49277,897.6886948854668,89015
100,2013-05-01,33647,49275,897.5166629792164,89015
101,2013-06-01,33636,49284,897.1999688998366,89015
102,2013-07-01,33617,49306,896.7174997087022,89015
103,2013-08-01,33599,49339,896.2383733445464,89015
104,2013-09-01,33589,49380,895.9628688484496,89015
105,2013-10-01,33586,49432,895.8730357878569,89015
106,2013-11-01,33590,49492,895.9746698440964,89015
107,2013-12-01,33601,49564,896.2745466209177,89015
108,2014-01-01,33620,49646,896.7724726593758,89015
109,2014-02-01,33643,49728,897.3924398721681,89015
110,2014-03-01,33676,49828,898.2672983763218,89015
111,2014-04-01,33714,49935,899.3025049145741,89015
112,2014-05-01,33762,50055,900.5670732561416,89015
113,2014-06-01,33815,50180,901.9794183467302,89015
114,2014-07-01,33877,50320,903.6336965257121,89015
115,2014-08-01,33939,50459,905.3060964748798,89015
116,2014-09-01,33993,50581,906.7352080567828,89015
117,2014-10-01,34041,50694,908.0158401808394,89015
118,2014-11-01,34080,50791,909.0653714196907,89015
119,2014-12-01,34114,50879,909.9537705225941,89015
120,2015-01-01,34140,50954,910.6428380901573,89015
121,2015-02-01,34156,51010,911.0938919928152,89015
122,2015-03-01,34168,51060,911.4035866382791,89015
123,2015-04-01,34172,51096,911.513500962364,89015
124,2015-05-01,34169,51120,911.430962586675,89015
125,2015-06-01,34159,51132,911.1612965677085,89015
126,2015-07-01,34141,51131,910.6865251708663,89015
127,2015-08-01,34122,51129,910.1781730156199,89015
128,2015-09-01,34110,51141,909.8445624552559,89015
129,2015-10-01,34103,51168,909.6638813284086,89015
130,2015-11-01,34102,51208,909.6477864819713,89015
131,2015-12-01,34108,51263,909.795204926181,89015
132,2016-01-01,34120,51333,910.1093624966658,89015
133,2016-02-01,34136,51412,910.5542019303025,89015
134,2016-03-01,34160,51510,911.1910803903517,89015
135,2016-04-01,34189,51619,911.9661722409109,89015
136,2016-05-01,34225,51745,912.9311502720174,89015
137,2016-06-01,34266,51882,914.0237578365026,89015
138,2016-07-01,34315,52037,915.3168354386663,89015
139,2016-08-01,34365,52201,916.6607892500374,89015
140,2016-09-01,34411,52360,917.8846842220302,89015
141,2016-10-01,34455,52526,919.069984616202,89015
142,2016-11-01,34496,52688,920.1402194393809,89015
143,2016-12-01,34534,52857,921.1667376797792,89015
144,2017-01-01,34570,53026,922.1125633502267,89015
145,2017-02-01,34599,53181,922.8975005189774,89015
146,2017-03-01,34629,53353,923.6897500079057,89015
147,2017-04-01,34654,53521,924.3796129873009,89015
148,2017-05-01,34678,53695,925.0130803224557,89015
149,2017-06-01,34698,53865,925.5492831530375,89015
150,2017-07-01,34716,54042,926.0239683344184,89015
151,2017-08-01,34731,54221,926.4179609458489,89015
152,2017-09-01,34742,54394,926.7224140437941,89015
153,2017-10-01,34751,54575,926.9576245014504,89015
154,2017-11-01,34757,54751,927.1084174505822,89015
155,2017-12-01,34760,54935,927.184845754465,89015
156,2018-01-01,34760,55119,927.1805814883969,89015
0,2005-01-01,8773,62205,297.49067480501867,89027
1,2005-02-01,8844,63136,299.91564821302774,89027
2,2005-03-01,8925,64049,302.6482317233843,89027
3,2005-04-01,9004,64815,305.3404850313509,89027
4,2005-05-01,9087,65484,308.17189169079194,89027
5,2005-06-01,9170,66013,310.9597803043242,89027
6,2005-07-01,9256,66438,313.8900101128498,89027
7,2005-08-01,9344,66739,316.8704615217296,89027
8,2005-09-01,9430,66912,319.8025869895577,89027
9,2005-10-01,9521,66969,322.88186154752213,89027
