,time,CPI,real_GDP,inflation,unemployment_rate,population,household_income,population_density,RegionName,SizeRank,City,Metro,CountyName,value
3408,2007-12-01,214.90395205619475,15664.872379620789,3.9775813191957887,4.871255533297613,38856,43191,3790.832356211033,89032,2088,North Las Vegas,Las Vegas,Clark,239200.0
3409,2007-12-01,214.90395205619475,15664.872379620789,3.9775813191957887,4.871255533297613,3112,51305,5.970248481519222,89040,12016,Overton,Las Vegas,Clark,236500.0
3410,2007-12-01,214.90395205619475,15664.872379620789,3.9775813191957887,4.871255533297613,12748,81792,406.4019168612368,89044,4804,Henderson,Las Vegas,Clark,328000.0
3411,2007-12-01,214.90395205619475,15664.872379620789,3.9775813191957887,4.871255533297613,14884,42176,194.26706204614095,89048,5220,Pahrump,Pahrump,Nye,235000.0
3412,2007-12-01,214.90395205619475,15664.872379620789,3.9775813191957887,4.871255533297613,42409,103493,816.8266406110367,89052,263,Henderson,Las Vegas,Clark,412600.0
3413,2007-12-01,214.90395205619475,15664.872379620789,3.9775813191957887,4.871255533297613,8105,41927,17.523698319380085,89060,8294,Pahrump,Pahrump,Nye,157000.0
3414,2007-12-01,214.90395205619475,15664.872379620789,3.9775813191957887,4.871255533297613,3853,51096,52.99480826758152,89061,10140,Pahrump,Pahrump,Nye,217100.0
3415,2007-12-01,214.90395205619475,15664.872379620789,3.9775813191957887,4.871255533297613,42308,69796,4711.430642876002,89074,485,Henderson,Las Vegas,Clark,308700.0
3416,2007-12-01,214.90395205619475,15664.872379620789,3.9775813191957887,4.871255533297613,26120,47028,3496.757526896425,89081,3293,North Las Vegas,Las Vegas,Clark,270300.0
3417,2007-12-01,214.90395205619475,15664.872379620789,3.9775813191957887,4.871255533297613,19004,60672,1738.784684399833,89084,4372,North Las Vegas,Las Vegas,Clark,299100.0
3418,2007-12-01,214.90395205619475,15664.872379620789,3.9775813191957887,4.871255533297613,2837,66686,5456.12601287738,89085,12365,North Las Vegas,Las Vegas,Clark,366100.0
3419,2007-12-01,214.90395205619475,15664.872379620789,3.9775813191957887,4.871255533297613,4299,41846,633.1697991972944,89086,10891,North Las Vegas,Las Vegas,Clark,303800.0
3420,2008-01-01,215.25,15642.96,3.84,5.0,38288,42575,7143.283582089552,89102,2135,Las Vegas,Las Vegas,Clark,240300.0
3421,2008-01-01,215.25,15642.96,3.84,5.0,43939,40082,6558.059701492537,89103,486,Las Vegas,Las Vegas,Clark,253800.0
3422,2008-01-01,215.25,15642.96,3.84,5.0,41517,33044,7309.330985915493,89104,1961,Las Vegas,Las Vegas,Clark,220400.0
3423,2008-01-01,215.25,15642.96,3.84,5.0,36227,50450,6634.981684981685,89107,2935,Las Vegas,Las Vegas,Clark,212900.0
3424,2008-01-01,215.25,15642.96,3.84,5.0,64578,38342,7183.314794215795,89108,116,Las Vegas,Las Vegas,Clark,217500.0
3425,2008-01-01,215.25,15642.96,3.84,5.0,6551,233228,1478.781038374718,89109,7984,Las Vegas,Las Vegas,Clark,244700.0
3426,2008-01-01,215.25,15642.96,3.84,5.0,73973,38972,6658.2358235823585,89110,434,Las Vegas,Las Vegas,Clark,219500.0
3427,2008-01-01,215.25,15642.96,3.84,5.0,20015,92638,1796.6786355475763,89113,2565,Las Vegas,Las Vegas,Clark,312800.0
3428,2008-01-01,215.25,15642.96,3.84,5.0,56557,31216,2261.375449820072,89115,816,Las Vegas,Las Vegas,Clark,205100.0
3429,2008-01-01,215.25,15642.96,3.84,5.0,47545,81059,5213.26754385965,89117,196,Las Vegas,Las Vegas,Clark,330300.0
3430,2008-01-01,215.25,15642.96,3.84,5.0,16250,55213,1535.9168241965974,89118,5333,Las Vegas,Las Vegas,Clark,278600.0
3431,2008-01-01,215.25,15642.96,3.84,5.0,42367,38624,3276.6434648105183,89119,694,Las Vegas,Las Vegas,Clark,234300.0
3432,2008-01-01,215.25,15642.96,3.84,5.0,21230,67545,3050.287356321839,89120,4786,Las Vegas,Las Vegas,Clark,275300.0
3433,2008-01-01,215.25,15642.96,3.84,5.0,57478,39495,6247.608695652174,89121,174,Las Vegas,Las Vegas,Clark,225500.0
3434,2008-01-01,215.25,15642.96,3.84,5.0,40188,38746,4425.991189427313,89122,770,Las Vegas,Las Vegas,Clark,229500.0
3435,2008-01-01,215.25,15642.96,3.84,5.0,47064,56571,4415.009380863039,89123,310,Las Vegas,Las Vegas,Clark,301500.0
3436,2008-01-01,215.25,15642.96,3.84,5.0,748,86538,0.5491278557585012,89124,14329,Mount Charleston,Las Vegas,Clark,371900.0
3437,2008-01-01,215.25,15642.96,3.84,5.0,32250,53701,5375.0,89128,1796,Las Vegas,Las Vegas,Clark,274800.0
3438,2008-01-01,215.25,15642.96,3.84,5.0,44764,63727,4471.928071928072,89129,724,Las Vegas,Las Vegas,Clark,285200.0
3439,2008-01-01,215.25,15642.96,3.84,5.0,29588,56076,3867.7124183006536,89130,3099,Las Vegas,Las Vegas,Clark,270600.0
3440,2008-01-01,215.25,15642.96,3.84,5.0,39105,74879,2439.488459139114,89131,1426,Las Vegas,Las Vegas,Clark,342200.0
3441,2008-01-01,215.25,15642.96,3.84,5.0,22811,124604,3440.573152337858,89134,3140,Las Vegas,Las Vegas,Clark,280900.0
3442,2008-01-01,215.25,15642.96,3.84,5.0,20766,145079,455.4946260144768,89135,2843,Las Vegas,Las Vegas,Clark,390500.0
3443,2008-01-01,215.25,15642.96,3.84,5.0,10058,101110,2389.0736342042755,89138,6884,Las Vegas,Las Vegas,Clark,419600.0
3444,2008-01-01,215.25,15642.96,3.84,5.0,26324,54379,2485.741265344665,89139,2162,Las Vegas,Las Vegas,Clark,290600.0
3445,2008-01-01,215.25,15642.96,3.84,5.0,20400,84546,1908.3255378858748,89141,3629,Las Vegas,Las Vegas,Clark,322700.0
3446,2008-01-01,215.25,15642.96,3.84,5.0,31583,39726,6635.084033613446,89142,3949,Las Vegas,Las Vegas,Clark,228500.0
3447,2008-01-01,215.25,15642.96,3.84,5.0,10758,65047,3145.6140350877195,89143,8369,Las Vegas,Las Vegas,Clark,277000.0
3448,2008-01-01,215.25,15642.96,3.84,5.0,16737,115737,4258.778625954198,89144,5582,Las Vegas,Las Vegas,Clark,327500.0
3449,2008-01-01,215.25,15642.96,3.84,5.0,21360,78963,4633.405639913231,89145,4327,Las Vegas,Las Vegas,Clark,235800.0
3450,2008-01-01,215.25,15642.96,3.84,5.0,17140,51981,3578.2881002087684,89146,5922,Las Vegas,Las Vegas,Clark,325100.0
3451,2008-01-01,215.25,15642.96,3.84,5.0,43198,49695,5821.832884097035,89147,575,Las Vegas,Las Vegas,Clark,271800.0
3452,2008-01-01,215.25,15642.96,3.84,5.0,33752,62293,2739.6103896103896,89148,511,Las Vegas,Las Vegas,Clark,302100.0
3453,2008-01-01,215.25,15642.96,3.84,5.0,25974,73158,2164.5,89149,2183,Las Vegas,Las Vegas,Clark,313800.0
3454,2008-01-01,215.25,15642.96,3.84,5.0,24777,40939,763.5439137134051,89156,4829,Las Vegas,Las Vegas,Clark,226200.0
3455,2008-01-01,215.25,15642.96,3.84,5.0,6459,55444,33.43860012424933,89166,5509,Las Vegas,Las Vegas,Clark,280900.0
3456,2008-01-01,215.25,15642.96,3.84,5.0,21692,59644,1135.112506541078,89178,2504,Las Vegas,Las Vegas,Clark,298300.0
3457,2008-01-01,215.25,15642.96,3.84,5.0,2720,59223,22.828367603860677,89179,9005,Las Vegas,Las Vegas,Clark,299400.0
3458,2008-01-01,215.25,15642.96,3.84,5.0,27449,49246,3915.691868758916,89183,2668,Las Vegas,Las Vegas,Clark,265400.0
3459,2008-01-01,215.25,15642.96,3.84,5.0,21711,46305,651.7862503752626,89701,4439,Carson City,Carson City,Carson City,253700.0
3460,2008-01-01,215.25,15642.96,3.84,5.0,8691,78650,342.3001181567546,89703,8046,Carson City,Carson City,Carson City,379700.0
3461,2008-01-01,215.25,15642.96,3.84,5.0,3840,87620,50.156739811912225,89704,11321,Carson City,Carson City,Carson City,354900.0
3462,2008-01-01,215.25,15642.96,3.84,5.0,4607,49428,106.74235403151067,89705,10869,Carson City,Carson City,Carson City,306000.0
3463,2008-01-01,215.25,15642.96,3.84,5.0,16498,40753,520.6058693594193,89706,5355,Carson City,Carson City,Carson City,252000.0
3464,2008-01-01,215.25,15642.96,3.84,5.0,19495,57456,11.185765761630442,89801,4700,Elko,Elko,Elko,275300.0
3465,2008-01-01,215.25,15642.96,3.84,5.0,12154,70066,19.307386814932485,89815,7509,Spring Creek,Elko,Elko,225400.0
3466,2008-01-01,215.25,15642.96,3.84,5.0,13450,49164,66.71626984126985,89403,6347,Dayton,Fernley,Lyon,228700.0
3467,2008-01-01,215.25,15642.96,3.84,5.0,17990,46645,121.21007950410997,89408,5360,Fernley,Fernley,Lyon,280900.0
3468,2008-01-01,215.25,15642.96,3.84,5.0,10075,58506,57.912283727079384,89410,7410,Gardnerville,Gardnerville Ranchos,Douglas,337900.0
3469,2008-01-01,215.25,15642.96,3.84,5.0,322,407048,20.42514607919983,89413,14712,Glenbrook,Gardnerville Ranchos,Douglas,1870100.0
3470,2008-01-01,215.25,15642.96,3.84,5.0,11038,71897,159.37048801617092,89423,7340,Minden,Gardnerville Ranchos,Douglas,375300.0
3471,2008-01-01,215.25,15642.96,3.84,5.0,6210,36659,36.86116222472844,89429,9111,Silver Springs,Fernley,Lyon,212900.0
3472,2008-01-01,215.25,15642.96,3.84,5.0,31913,35311,3300.2068252326785,89431,2061,Sparks,Reno,Washoe,215400.0
3473,2008-01-01,215.25,15642.96,3.84,5.0,18369,33663,1182.8074694140373,89433,6448,Sun Valley,Reno,Washoe,228700.0
3474,2008-01-01,215.25,15642.96,3.84,5.0,22432,49410,749.7326203208555,89434,4076,Sparks,Reno,Washoe,250300.0
3475,2008-01-01,215.25,15642.96,3.84,5.0,33805,65706,829.3670264965652,89436,1605,Sparks,Reno,Washoe,301600.0
3476,2008-01-01,215.25,15642.96,3.84,5.0,1487,85576,101.98902606310014,89439,13716,Verdi-Mogul,Reno,Washoe,432100.0
3477,2008-01-01,215.25,15642.96,3.84,5.0,10628,65721,256.09638554216866,89441,8070,Sparks,Reno,Washoe,329000.0
3478,2008-01-01,215.25,15642.96,3.84,5.0,2373,50823,8.020685459338877,89444,12104,Wellington,Gardnerville Ranchos,Douglas,318800.0
3479,2008-01-01,215.25,15642.96,3.84,5.0,6777,42293,8.885188729956866,89447,8933,Yerington,Fernley,Lyon,299400.0
3480,2008-01-01,215.25,15642.96,3.84,5.0,3463,293637,136.87747035573122,89451,10516,Incline Village,Reno,Washoe,800500.0
3481,2008-01-01,215.25,15642.96,3.84,5.0,10713,58626,197.62036524626453,89460,7326,Gardnerville,Gardnerville Ranchos,Douglas,287300.0
3482,2008-01-01,215.25,15642.96,3.84,5.0,2375,65046,3769.84126984127,89501,10635,Reno,Reno,Washoe,283900.0
3483,2008-01-01,215.25,15642.96,3.84,5.0,39050,39098,1754.2677448337824,89502,823,Reno,Reno,Washoe,235000.0
3484,2008-01-01,215.25,15642.96,3.84,5.0,19176,41585,2954.699537750385,89503,3250,Reno,Reno,Washoe,243200.0
3485,2008-01-01,215.25,15642.96,3.84,5.0,35576,44255,376.3859500634786,89506,2105,Reno,Reno,Washoe,232700.0
3486,2008-01-01,215.25,15642.96,3.84,5.0,28425,87783,3175.977653631285,89509,1457,Reno,Reno,Washoe,361200.0
3487,2008-01-01,215.25,15642.96,3.84,5.0,3292,74294,3.1829828378051728,89510,10877,Sparks,Reno,Washoe,387200.0
3488,2008-01-01,215.25,15642.96,3.84,5.0,24864,124019,166.8276972624799,89511,3010,Reno,Reno,Washoe,597300.0
3489,2008-01-01,215.25,15642.96,3.84,5.0,19262,29397,3057.4603174603176,89512,4224,Reno,Reno,Washoe,235800.0
3490,2008-01-01,215.25,15642.96,3.84,5.0,28769,64024,3295.418098510882,89002,3042,Henderson,Las Vegas,Clark,288500.0
3491,2008-01-01,215.25,15642.96,3.84,5.0,13183,75779,107.6778567344605,89005,6533,Boulder City,Las Vegas,Clark,311800.0
3492,2008-01-01,215.25,15642.96,3.84,5.0,7922,152384,1016.9448010269576,89519,8568,Reno,Reno,Washoe,498400.0
3493,2008-01-01,215.25,15642.96,3.84,5.0,22162,73345,289.01930099113196,89521,2607,Reno,Reno,Washoe,336700.0
3494,2008-01-01,215.25,15642.96,3.84,5.0,26233,61962,1392.4097664543524,89523,1945,Reno,Reno,Washoe,330300.0
3495,2008-01-01,215.25,15642.96,3.84,5.0,25796,88202,2349.3624772313296,89012,1985,Henderson,Las Vegas,Clark,319700.0
3496,2008-01-01,215.25,15642.96,3.84,5.0,17001,94158,1000.0588235294117,89011,3764,Henderson,Las Vegas,Clark,266600.0
3497,2008-01-01,215.25,15642.96,3.84,5.0,34098,54441,4498.416886543536,89014,1373,Henderson,Las Vegas,Clark,282800.0
3498,2008-01-01,215.25,15642.96,3.84,5.0,35716,52474,952.6807148572952,89015,1754,Henderson,Las Vegas,Clark,244300.0
3499,2008-01-01,215.25,15642.96,3.84,5.0,10772,56628,365.27636486944726,89027,6027,Mesquite,Las Vegas,Clark,236000.0
3500,2008-01-01,215.25,15642.96,3.84,5.0,4936,49892,52.477142249627896,89029,7788,Laughlin,Las Vegas,Clark,225400.0
3501,2008-01-01,215.25,15642.96,3.84,5.0,55935,27888,5975.961538461539,89030,1999,North Las Vegas,Las Vegas,Clark,215400.0
3502,2008-01-01,215.25,15642.96,3.84,5.0,59243,49853,6229.547844374343,89031,353,North Las Vegas,Las Vegas,Clark,243600.0
3503,2008-01-01,215.25,15642.96,3.84,5.0,38921,43243,3797.170731707317,89032,2088,North Las Vegas,Las Vegas,Clark,233400.0
3504,2008-01-01,215.25,15642.96,3.84,5.0,3090,51712,5.92692049486909,89040,12016,Overton,Las Vegas,Clark,231200.0
3505,2008-01-01,215.25,15642.96,3.84,5.0,12809,81212,408.3200510041441,89044,4804,Henderson,Las Vegas,Clark,321300.0
3506,2008-01-01,215.25,15642.96,3.84,5.0,14772,42374,192.7956147220047,89048,5220,Pahrump,Pahrump,Nye,233200.0
3507,2008-01-01,215.25,15642.96,3.84,5.0,42397,102293,816.5832049306625,89052,263,Henderson,Las Vegas,Clark,402600.0
3508,2008-01-01,215.25,15642.96,3.84,5.0,8042,42166,17.386228515836127,89060,8294,Pahrump,Pahrump,Nye,154700.0
3509,2008-01-01,215.25,15642.96,3.84,5.0,3845,51309,52.874037403740374,89061,10140,Pahrump,Pahrump,Nye,212900.0
3510,2008-01-01,215.25,15642.96,3.84,5.0,42259,69332,4705.902004454343,89074,485,Henderson,Las Vegas,Clark,302000.0
3511,2008-01-01,215.25,15642.96,3.84,5.0,26234,47004,3511.914323962517,89081,3293,North Las Vegas,Las Vegas,Clark,263200.0
3512,2008-01-01,215.25,15642.96,3.84,5.0,19049,60684,1742.817932296432,89084,4372,North Las Vegas,Las Vegas,Clark,291800.0
3513,2008-01-01,215.25,15642.96,3.84,5.0,2845,67039,5471.153846153846,89085,12365,North Las Vegas,Las Vegas,Clark,354800.0
3514,2008-01-01,215.25,15642.96,3.84,5.0,4335,41769,638.438880706922,89086,10891,North Las Vegas,Las Vegas,Clark,295900.0
3515,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,38398,42324,7163.82632428201,89102,2135,Las Vegas,Las Vegas,Clark,234500.0
3516,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,44078,39858,6578.843705805726,89103,486,Las Vegas,Las Vegas,Clark,247000.0
3517,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,41653,33005,7333.395637016987,89104,1961,Las Vegas,Las Vegas,Clark,214700.0
3518,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,36274,50275,6643.65732433542,89107,2935,Las Vegas,Las Vegas,Clark,206900.0
3519,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,64688,37977,7195.55069911024,89108,116,Las Vegas,Las Vegas,Clark,211400.0
3520,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,6532,231993,1474.5421477944935,89109,7984,Las Vegas,Las Vegas,Clark,239900.0
3521,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,74167,38917,6675.753476929212,89110,434,Las Vegas,Las Vegas,Clark,214100.0
3522,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,20022,91866,1797.363302308234,89113,2565,Las Vegas,Las Vegas,Clark,304400.0
3523,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,56671,31156,2265.964031164404,89115,816,Las Vegas,Las Vegas,Clark,200100.0
3524,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,47533,80185,5212.046127641684,89117,196,Las Vegas,Las Vegas,Clark,321700.0
3525,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,16263,54815,1537.201137875426,89118,5333,Las Vegas,Las Vegas,Clark,272000.0
3526,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,42604,38218,3294.9913874027166,89119,694,Las Vegas,Las Vegas,Clark,227700.0
3527,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,21220,67161,3048.9205002255926,89120,4786,Las Vegas,Las Vegas,Clark,268000.0
3528,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,57529,39374,6253.162472237281,89121,174,Las Vegas,Las Vegas,Clark,219600.0
3529,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,40215,38732,4429.042361263021,89122,770,Las Vegas,Las Vegas,Clark,224100.0
3530,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,47050,56298,4413.763924406506,89123,310,Las Vegas,Las Vegas,Clark,294200.0
3531,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,745,86392,0.5476521593383618,89124,14329,Mount Charleston,Las Vegas,Clark,360200.0
3532,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,32264,53681,5377.353260842019,89128,1796,Las Vegas,Las Vegas,Clark,267500.0
3533,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,44758,63400,4471.356016466615,89129,724,Las Vegas,Las Vegas,Clark,277100.0
3534,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,29581,56055,3866.9049811030013,89130,3099,Las Vegas,Las Vegas,Clark,263100.0
3535,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,39164,74606,2443.2290598370946,89131,1426,Las Vegas,Las Vegas,Clark,331200.0
3536,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,22726,122603,3427.854453453666,89134,3140,Las Vegas,Las Vegas,Clark,275100.0
3537,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,20794,143431,456.11138439555253,89135,2843,Las Vegas,Las Vegas,Clark,379500.0
3538,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,10084,99656,2395.3992328051595,89138,6884,Las Vegas,Las Vegas,Clark,410500.0
3539,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,26413,54215,2494.1760173273537,89139,2162,Las Vegas,Las Vegas,Clark,282300.0
3540,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,20468,85747,1914.738760849387,89141,3629,Las Vegas,Las Vegas,Clark,313500.0
3541,2008-02-01,215.48525012448155,15617.62702960157,3.6515371385738566,5.142386149785267,31641,39626,6647.27709710695,89142,3949,Las Vegas,Las Vegas,Clark,222300.0
